"items__track","items__episode__episodeName","items__episode__showName","items__episode__episodeUri","name","lastModifiedDate","items__track__trackName","items__track__artistName","items__track__albumName","items__track__trackUri","items__episode","items__audiobook","items__localTrack","items__addedDate","description","numberOfFollowers"
"","","","","","","Kashmir Main Tu Kanyakumari","Vishal-Shekhar","Chennai Express","spotify:track:5orNEFkFG4RP24goF02AuD","null","null","null","2021-08-19","",""
"","","","","","","Chennai Express","Vishal-Shekhar","Chennai Express","spotify:track:2QDhzCaYd79t3sympjOUQY","null","null","null","2021-08-19","",""
"","","","","","","Adhoore","Vishal-Shekhar","Break Ke Baad","spotify:track:298atiKYvG84VfbXNbZiX5","null","null","null","2021-08-30","",""
"","","","","","","Chor Bazari (From ""Love Aaj Kal "")","Neeraj Shridhar","Love Aaj Kal","spotify:track:6XE0MxTJdLWEePTCqAw5xr","null","null","null","2021-08-30","",""
"","","","","","","Pani da Rang (Male)","Ayushmann Khurrana","Putumayo Presents Indian Groove","spotify:track:0ce9G1z2SstCXHJ9gTg6PB","null","null","null","2021-08-30","",""
"","","","","","","Taare Ginn","A.R. Rahman","Dil Bechara","spotify:track:1wbxjQnN7MTk8MKt3SumyY","null","null","null","2021-08-30","",""
"","","","","","","Rock On!!","Farhan Akhtar","Rock On","spotify:track:6fABlNfAOylt7ZxfX8K1XL","null","null","null","2021-08-30","",""
"","","","","","","Pichle Saat Dinon Mein (Album Version)","Farhan Akhtar","Rock On","spotify:track:1QQqHS80CpR8tA2lR8O65y","null","null","null","2021-08-30","",""
"","","","","","","Pareshaan","Amit Trivedi","Ishaqzaade","spotify:track:5XXJqs7f42R8PAY4Xcr0ax","null","null","null","2021-08-30","",""
"","","","","","","Ishaqzaade","Amit Trivedi","Ishaqzaade","spotify:track:74dP5hqakjK6WAs05TqOwb","null","null","null","2021-08-30","",""
"","","","","","","Lat Lag Gayee","Benny Dayal","Race 2","spotify:track:5XsoDbDt98b0FkFLOhsJuS","null","null","null","2021-08-30","",""
"","","","","","","Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi","Raataan Lambiyan","spotify:track:2rOnSn2piaqLAlYjtfUBlY","null","null","null","2021-09-08","",""
"","","","","","","Tera Hone Laga Hoon","Atif Aslam","Ajab Prem Ki Ghazab Kahani","spotify:track:0dLbrlAVPPjpPqnYfmJsWk","null","null","null","2021-09-16","",""
"","","","","","","Jeena Jeena (From ""Badlapur"")","Atif Aslam","Jeena Jeena","spotify:track:6h09y5UH6sDRERJALlaJPi","null","null","null","2021-09-16","",""
"","","","","","","Ek Jindari","Sachin-Jigar","Hindi Medium","spotify:track:15KvWFuKadQjcyfXdNCd7u","null","null","null","2021-09-18","",""
"","","","","","","Ek Main Aur Ekk Tu","Benny Dayal","Love Dose: Benny Dayal","spotify:track:1W9oNJOyyY1r3clKA1DlZu","null","null","null","2021-10-05","",""
"","","","","","","Besharmi Ki Height","Benny Dayal","Main Tera Hero","spotify:track:1qtl3vB0uqciZ94g3S6TO7","null","null","null","2021-10-05","",""
"","","","","","","Hai Junoon","Pritam","New York","spotify:track:5u4q3iqZ9IMbXaR7bsGYbW","null","null","null","2021-10-05","",""
"","","","","","","Pappu Can't Dance","Benny Dayal","Jaane Tu... Ya Jaane Na","spotify:track:7MkhC2h8lDwyEfaKxf48cJ","null","null","null","2021-10-05","",""
"","","","","","","Tu Mera Hero","Pritam","Desi Boyz","spotify:track:5f82cj8Bkl0mTsqAZiJkp1","null","null","null","2021-10-05","",""
"","","","","","","Aunty Ji","Ash King","Ek Main Aur Ekk Tu","spotify:track:0e5STSwtLEXKN4ygFYydJd","null","null","null","2021-10-05","",""
"","","","","","","Zaalima","Arijit Singh","Raees","spotify:track:4fgJe7zBjVXvs8HxtE21Y9","null","null","null","2021-10-05","",""
"","","","","","","Make Some Noise For The Desi Boyz","Pritam","Desi Boyz","spotify:track:71s7tZo8OGlN3VXyURWLUr","null","null","null","2021-10-05","",""
"","","","","","","Challa","A.R. Rahman","Jab Tak Hai Jaan","spotify:track:6wXPV6dNRAhFavrRaCdMXT","null","null","null","2021-10-05","",""
"","","","","","","Jiya Re","A.R. Rahman","Jab Tak Hai Jaan","spotify:track:21Af1fetSINZpmAS3si8DW","null","null","null","2021-10-10","",""
"","","","","","","Main Hoon Hero Tera (Armaan Malik Version)","Armaan Malik","Hero","spotify:track:7jDKrOCSA26DfGy3ZAVVoI","null","null","null","2021-10-10","",""
"","","","","","","Main Kaun Hoon","Meghna Mishra","Secret Superstar","spotify:track:4Is8AxCVDm0Xd4fmgfern3","null","null","null","2021-10-10","",""
"","","","","","","Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon","Humraah (From ""Malang - Unleash The Madness"")","spotify:track:4xmkpE1Si5JL7NFxWrhV0S","null","null","null","2021-10-10","",""
"","","","","","","Kudi Nu Nachne De (From ""Angrezi Medium"")","Vishal Dadlani","Kudi Nu Nachne De (From ""Angrezi Medium"")","spotify:track:4YIhJmihoXwjtbY4vsV9Nh","null","null","null","2021-10-10","",""
"","","","","","","Ek Ladki Ko Dekha Toh Aisa Laga - Title Track","Darshan Raval","Ek Ladki Ko Dekha Toh Aisa Laga","spotify:track:3IOgP2PSCTdoAID7VmMGEh","null","null","null","2021-10-10","",""
"","","","","","","Luk Chup Jaana","Pritam","Action Replayy","spotify:track:5I6ZsOYzZOnJwoC0RGDYrd","null","null","null","2021-10-12","",""
"","","","","","","Mera Pehla Pehla Pyaar (From ""Mp3: Mera Pehla Pehla Pyar"")","KK","Evergreen Hits Of K.K.","spotify:track:0jZN6lC2Kgu97nPnh5S9Gj","null","null","null","2022-07-31","",""
"","","","","","","Pyaar Ke Pal","KK","Pal","spotify:track:6GWchpKWsKkwR6jcl0yG6V","null","null","null","2022-07-31","",""
"","","","","","","Mere Rashke Qamar","Nusrat Fateh Ali Khan","Baadshaho","spotify:track:4sNiMTu47WkUgW87qeUlWF","null","null","null","2022-07-31","",""
"","","","","","","Dance Meri Rani","Tanishk Bagchi","Dance Meri Rani","spotify:track:2Og3TvRiujRDfgnkmgaOhW","null","null","null","2022-07-31","",""
"","","","","","","Har Ek Friend Kamina Hota Hai","Sonu Nigam","Chashme Baddoor","spotify:track:5EOMN3ygmmkqER59AGBY7U","null","null","null","2022-07-31","",""
"","","","","","","Dhokha","Arijit Singh","Dhokha","spotify:track:2aV8nAkyt5nsWdQTruzgmJ","null","null","null","2022-07-31","",""
"","","","","","","Gehraiyaan Title Track (From ""Gehraiyaan"")","OAFF","Gehraiyaan Title Track","spotify:track:3vBojOn8Nz8gMQmIBeN00M","null","null","null","2022-07-31","",""
"","","","","","","Kamariya","Lijo George","Mitron","spotify:track:5HJvDTnAaDWqhsE841I1QR","null","null","null","2022-07-31","",""
"","","","","","","Jugnu","Badshah","Jugnu","spotify:track:2NTVtNcpC0i1R7LVGaCZCF","null","null","null","2022-07-31","",""
"","","","","MCR","2024-02-08","Teenagers","My Chemical Romance","The Black Parade","spotify:track:7j31rVgGX9Q2blT92VBEA0","null","null","null","2021-04-25","null","0"
"","","","","","","Welcome to the Black Parade","My Chemical Romance","The Black Parade","spotify:track:5wQnmLuC1W7ATsArWACrgW","null","null","null","2021-04-25","",""
"","","","","","","I'm Not Okay (I Promise)","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:7lRlq939cDG4SzWOF4VAnd","null","null","null","2021-04-25","",""
"","","","","","","Helena","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:5dTHtzHFPyi8TlTtzoz1J9","null","null","null","2021-04-25","",""
"","","","","","","Famous Last Words","My Chemical Romance","The Black Parade","spotify:track:2d6m2F4I7wCuAKtSsdhh83","null","null","null","2021-04-25","",""
"","","","","","","This Is How I Disappear","My Chemical Romance","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","spotify:track:7vBczWEtVRGXkI5HOISv7L","null","null","null","2021-04-25","",""
"","","","","","","Cancer","My Chemical Romance","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","spotify:track:2aRZu1pBAaQV1BdeaaWh4G","null","null","null","2021-04-25","",""
"","","","","","","House of Wolves","My Chemical Romance","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","spotify:track:4qPbHPTHniTcYt6oeboB7r","null","null","null","2021-04-25","",""
"","","","","","","Disenchanted","My Chemical Romance","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","spotify:track:75tLo0qRQ5v24jkRa1kgPX","null","null","null","2021-04-25","",""
"","","","","","","Fake Your Death","My Chemical Romance","May Death Never Stop You","spotify:track:2M8g01v2vUMn39YQ10l7ef","null","null","null","2021-04-25","",""
"","","","","","","The Ghost of You","My Chemical Romance","May Death Never Stop You","spotify:track:7L3ZztbqdEbKItCMELoMk5","null","null","null","2021-04-25","",""
"","","","","","","Dead!","My Chemical Romance","The Black Parade","spotify:track:0uukw2CgEIApv4IWAjXrBC","null","null","null","2021-06-21","",""
"","","","","","","Heaven Help Us","My Chemical Romance","Welcome to the Black Parade","spotify:track:7D50nnDRmIkn3D9xnmhCXk","null","null","null","2021-06-21","",""
"","","","","","","Kill All Your Friends","My Chemical Romance","Famous Last Words","spotify:track:65wICNTM2s1PwXSgKt8f0a","null","null","null","2021-06-21","",""
"","","","","","","Mama","My Chemical Romance","The Black Parade","spotify:track:0Zh3tKIphLOvQux4dA6PFZ","null","null","null","2021-06-21","",""
"","","","","","","You Know What They Do to Guys Like Us in Prison","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:5bTuwAgYUD5MABOIPH8ZMt","null","null","null","2021-06-21","",""
"","","","","","","Thank You for the Venom","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:0BpKPyXhWsTaWkgXeOd1Sn","null","null","null","2021-06-21","",""
"","","","","","","Cemetery Drive","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:2cViIXIe8Pbd1sOJExMJlK","null","null","null","2021-06-21","",""
"","","","","","","Give 'Em Hell, Kid","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:0axF06XwNLobcx5z8BVtYw","null","null","null","2021-07-30","",""
"","","","","","","To the End","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:1GErReAT0swX36x3O8GyQn","null","null","null","2021-07-30","",""
"","","","","","","Boy Division","My Chemical Romance","Number One","spotify:track:7wzNovIu5urOjulGX4VzFo","null","null","null","2021-07-30","",""
"","","","","","","The Sharpest Lives","My Chemical Romance","The Black Parade","spotify:track:2kMjk14RmYyYhhSbipoa9U","null","null","null","2021-07-30","",""
"","","","","","","The End.","My Chemical Romance","The Black Parade","spotify:track:6s2yqZbiPNPL1B2IeCMsUA","null","null","null","2021-07-30","",""
"","","","","","","Honey, This Mirror Isn't Big Enough for the Two of Us","My Chemical Romance","I Brought You My Bullets, You Brought Me Your Love","spotify:track:5gNVTfD1L6QrPgOf0wFo0q","null","null","null","2021-07-30","",""
"","","","","","","Headfirst for Halos","My Chemical Romance","I Brought You My Bullets, You Brought Me Your Love","spotify:track:51VwpPzxUd6g94iELptagU","null","null","null","2021-07-30","",""
"","","","","","","It's Not a Fashion Statement, It's a Deathwish","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:4fGIqy3bvjX0jz1SJHqjjo","null","null","null","2021-07-30","",""
"","","","","","","The Ghost of You","My Chemical Romance","Three Cheers for Sweet Revenge","spotify:track:1yKAqZoi8xWGLCf5vajroL","null","null","null","2021-07-30","",""
"","","","","","","My Way Home Is Through You","My Chemical Romance","Famous Last Words","spotify:track:5HmSNijgNQ9xUmVfCyPjHJ","null","null","null","2021-07-30","",""
"","","","","","","Sleep","My Chemical Romance","The Black Parade","spotify:track:2pONuBYwWrNm9jcJH6hmPc","null","null","null","2024-02-08","",""
"","","","","Don't think","2024-06-02","Silence in the Age of Apes","Avatar","Hunter Gatherer","spotify:track:1Ctfh8mRXGZVlk8AgxbDu2","null","null","null","2021-02-13","null","0"
"","","","","","","Scream Until You Wake","Avatar","Hunter Gatherer","spotify:track:17SK0uoJr4OiTamQNIrja8","null","null","null","2021-02-13","",""
"","","","","","","The King Welcomes You to Avatar Country","Avatar","Avatar Country","spotify:track:7rdz7pkwAfnl9M2X0ld2sr","null","null","null","2021-02-13","",""
"","","","","","","King's Harvest","Avatar","Avatar Country","spotify:track:4RAWdhvrxqckW6iH6MDMiB","null","null","null","2021-02-13","",""
"","","","","","","House of Eternal Hunt","Avatar","Feathers & Flesh (In His Own Words)","spotify:track:1s9JeQ26DtGI6URiGyoHE4","null","null","null","2021-02-13","",""
"","","","","","","The Eagle Has Landed","Avatar","Feathers & Flesh (In His Own Words)","spotify:track:4Q9QYRrajBltTGR0RtLdzw","null","null","null","2021-02-13","",""
"","","","","","","New Land","Avatar","Feathers & Flesh (In His Own Words)","spotify:track:4VgYropCRDGVur8NhHNC1P","null","null","null","2021-02-13","",""
"","","","","","","Tooth, Beak & Claw","Avatar","Feathers & Flesh (In His Own Words)","spotify:track:4iioO3gqeusTh9SuCefTVe","null","null","null","2021-02-13","",""
"","","","","","","Raven Wine","Avatar","Feathers & Flesh (In His Own Words)","spotify:track:1fTM528TsRLzGtG7iPqzTG","null","null","null","2021-02-13","",""
"","","","","","","Child","Avatar","Hunter Gatherer","spotify:track:63UFt28lWVrP7UfOYGpK1t","null","null","null","2021-02-13","",""
"","","","","","","Murderer","Avatar","Hail the Apocalypse","spotify:track:42uxsk81CnrhUvG6tIHLlr","null","null","null","2021-02-13","",""
"","","","","","","Wolf in Sheep's Clothing","Set It Off","Duality","spotify:track:55Fpeuuc2sbQiy74eA1gTt","null","null","null","2021-02-13","",""
"","","","","","","I'll Sleep When I'm Dead","Set It Off","Cinematics (Deluxe)","spotify:track:72vsd9IEBIonmvIY7TEjXK","null","null","null","2021-02-13","",""
"","","","","","","Killer In The Mirror","Set It Off","Midnight","spotify:track:0x2TYePnFyfZ9ajY2WMkby","null","null","null","2021-02-13","",""
"","","","","","","Psychosocial","Slipknot","All Hope Is Gone","spotify:track:3RAFcUBrCNaboRXoP3S5t1","null","null","null","2021-02-13","",""
"","","","","","","The Devil in I","Slipknot",".5: The Gray Chapter","spotify:track:2PjVfXNQJiyFXyKBpeckQ3","null","null","null","2021-02-13","",""
"","","","","","","Duality","Slipknot","Vol. 3: The Subliminal Verses","spotify:track:61mWefnWQOLf90gepjOCb3","null","null","null","2021-02-13","",""
"","","","","","","Feeling Good","Michael Bublé","It's Time","spotify:track:1AM8QdDFZMq6SrrqUnuQ9P","null","null","null","2021-04-21","",""
"","","","","","","Paint Me Red","Avatar","Black Waltz","spotify:track:1Sx9UezcKOyuwJIBX2I2Cl","null","null","null","2021-06-21","",""
"","","","","","","For the Swarm","Avatar","Feathers & Flesh","spotify:track:5DYuLpA6SOexZAhpVfqyhy","null","null","null","2021-06-21","",""
"","","","","","","Puppet Show","Avatar","Hail the Apocalypse","spotify:track:4C4ZKTlrmCDxuOgqXhWKOb","null","null","null","2021-06-21","",""
"","","","","","","Smells Like a Freakshow","Avatar","Black Waltz","spotify:track:7rYLLwzp4lwxorb5ChK2Yn","null","null","null","2021-06-21","",""
"","","","","","","The Imperial March (Darth Vader's Theme)","John Williams","Star Wars: The Empire Strikes Back","spotify:track:2bw4WgXyXP90hIex7ur58y","null","null","null","2021-10-29","",""
"","","","","","","White Light (Tales of Zestiria)","AmaLee","Total Coverage, Vol. 1","spotify:track:1qQqGqyQkq5HAtJj7DiQhn","null","null","null","2021-10-31","",""
"","","","","","","Paradise City","Guns N' Roses","Appetite For Destruction","spotify:track:3YBZIN3rekqsKxbJc9FZko","null","null","null","2022-01-22","",""
"","","","","","","DONTTRUSTME","3OH!3","WANT","spotify:track:5jzX4dWVQeBTtfBaXnMRt5","null","null","null","2022-05-19","",""
"","","","","","","Vikram - Title Track","Anirudh Ravichander","Vikram","spotify:track:6FQQiTpYnfc5803p84bQp1","null","null","null","2022-07-31","",""
"","","","","","","Wellerman","Jonathan Young","Sea Shanty Metal","spotify:track:6SLi5uLhGtspZ5ZDJRBwZD","null","null","null","2024-06-02","",""
"","","","","","","life waster","CORPSE","life waster","spotify:track:6TCKkbyGVo5uvTEfJvkcE3","null","null","null","2024-06-02","",""
